work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary_usd
2023,SE,FT,Data Engineer,US,0,US,M,158000
2023,SE,FT,Data Engineer,US,0,US,M,90300
2023,SE,FT,Machine Learning Engineer,US,0,US,M,266500
2023,SE,FT,Machine Learning Engineer,US,0,US,M,152000
2023,EN,FT,Research Analyst,US,100,US,M,70000
2023,EN,FT,Research Analyst,US,100,US,M,60000
2023,SE,FT,Data Scientist,US,100,US,M,187200
2023,SE,FT,Data Scientist,US,100,US,M,140400
2023,SE,FT,Business Intelligence Engineer,US,0,US,M,225000
2023,SE,FT,Business Intelligence Engineer,US,0,US,M,156400
2023,SE,FT,Data Architect,US,0,US,M,190900
2023,SE,FT,Data Architect,US,0,US,M,109100
2023,SE,FT,Data Engineer,US,0,US,M,145000
2023,SE,FT,Data Engineer,US,0,US,M,98500
2023,EN,FT,Research Scientist,US,0,US,L,195200
2023,EN,FT,Research Scientist,US,0,US,L,100400
2023,MI,FT,Data Analyst,US,100,US,M,125000
2023,MI,FT,Data Analyst,US,100,US,M,100000
2023,EN,FT,Data Analyst,US,100,US,M,75065
2023,EN,FT,Data Analyst,US,100,US,M,41419
2023,MI,FT,Data Engineer,US,0,US,M,181700
2023,MI,FT,Data Engineer,US,0,US,M,64300
2023,SE,FT,Data Scientist,US,0,US,M,185900
2023,SE,FT,Data Scientist,US,0,US,M,129300
2023,EN,FT,Data Analyst,US,100,US,M,85000
2023,EN,FT,Data Analyst,US,100,US,M,80000
2023,SE,FT,Data Science Manager,US,100,US,M,120000
2023,SE,FT,Data Science Manager,US,100,US,M,52100
2023,SE,FT,AI Scientist,US,0,US,M,219000
2023,SE,FT,AI Scientist,US,0,US,M,152000
2023,SE,FT,Machine Learning Engineer,US,100,US,M,204500
2023,SE,FT,Machine Learning Engineer,US,100,US,M,142200
2023,MI,FT,Data Visualization Specialist,US,0,US,M,158000
2023,MI,FT,Data Visualization Specialist,US,0,US,M,90300
2023,SE,FT,Data Engineer,US,100,US,M,170000
2023,SE,FT,Data Engineer,US,100,US,M,130000
2023,SE,FT,Data Engineer,US,100,US,M,175000
2023,SE,FT,Data Engineer,US,100,US,M,130000
2023,MI,FT,Applied Scientist,US,0,US,L,222200
2023,MI,FT,Applied Scientist,US,0,US,L,136000
2023,SE,FT,Business Intelligence Engineer,US,0,US,M,225000
2023,SE,FT,Business Intelligence Engineer,US,0,US,M,180000
2023,MI,FT,Applied Scientist,US,0,US,L,260000
2023,MI,FT,Applied Scientist,US,0,US,L,136000
2023,SE,FT,Data Engineer,US,0,US,M,152375
2023,SE,FT,Data Engineer,US,0,US,M,94000
2023,SE,FT,Data Analyst,US,0,US,M,82000
2023,SE,FT,Data Analyst,US,0,US,M,77000
2023,SE,FT,Data Engineer,US,100,US,M,196000
2023,SE,FT,Data Engineer,US,100,US,M,94000
2023,SE,FT,Data Scientist,US,0,US,M,264846
2023,SE,FT,Data Scientist,US,0,US,M,143060
2023,EN,FT,Data Analyst,US,0,US,M,203000
2023,EN,FT,Data Analyst,US,0,US,M,89030
2023,SE,FT,Data Scientist,ES,0,ES,M,64308
2023,SE,FT,Data Scientist,ES,0,ES,M,40728.4
2023,EN,FT,Data Analyst,US,0,US,M,160800
2023,EN,FT,Data Analyst,US,0,US,M,92700
2023,SE,FT,Data Analyst,US,0,US,M,62000
2023,SE,FT,Data Analyst,US,0,US,M,51000
2023,EN,FT,Data Analyst,US,0,US,M,137500
2023,EN,FT,Data Analyst,US,0,US,M,100000
2023,MI,FT,Research Engineer,US,0,US,M,128167
2023,MI,FT,Research Engineer,US,0,US,M,85445
2023,SE,FT,Business Intelligence Engineer,GB,0,GB,M,75233.39339
2023,SE,FT,Business Intelligence Engineer,GB,0,GB,M,50155.59559
2023,EN,FT,Data Analyst,US,0,US,M,65000
2023,EN,FT,Data Analyst,US,0,US,M,50000
2023,MI,FT,BI Developer,US,0,US,M,154800
2023,MI,FT,BI Developer,US,0,US,M,76300
2023,SE,FT,Research Scientist,US,0,US,M,240000
2023,SE,FT,Research Scientist,US,0,US,M,200000
2023,MI,FT,Data Scientist,GB,0,GB,M,56425.04504
2023,MI,FT,Data Scientist,GB,0,GB,M,50155.59559
2023,SE,FT,Data Engineer,US,0,US,M,110000
2023,SE,FT,Data Engineer,US,0,US,M,70000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,240000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,200000
2023,MI,FT,Analytics Engineer,CA,100,CA,M,190000
2023,MI,FT,Analytics Engineer,CA,100,CA,M,150000
2023,EX,FT,Data Engineer,US,0,US,M,465000
2023,EX,FT,Data Engineer,US,0,US,M,385000
2023,MI,FT,Data Engineer,US,0,US,M,240000
2023,MI,FT,Data Engineer,US,0,US,M,200000
2023,SE,FT,Business Intelligence Engineer,US,100,US,M,116300
2023,SE,FT,Business Intelligence Engineer,US,100,US,M,84600
2023,SE,FT,AI Engineer,US,0,US,M,129700
2023,SE,FT,AI Engineer,US,0,US,M,86500
2023,SE,FT,Data Analyst,US,0,US,M,150000
2023,SE,FT,Data Analyst,US,0,US,M,120000
2023,EN,FT,Data Analyst,GB,0,GB,M,75233.39339
2023,EN,FT,Data Analyst,GB,0,GB,M,62694.49449
2023,SE,FT,Machine Learning Engineer,US,0,US,M,225300
2023,SE,FT,Machine Learning Engineer,US,0,US,M,197400
2023,SE,FT,Data Scientist,US,0,US,M,212000
2023,SE,FT,Data Scientist,US,0,US,M,93300
2023,SE,FT,Data Analyst,US,0,US,M,140130
2023,SE,FT,Data Analyst,US,0,US,M,84870
2023,MI,FT,Insight Analyst,GB,0,GB,M,56425.04504
2023,MI,FT,Insight Analyst,GB,0,GB,M,31347.24724
2023,SE,FT,Data Engineer,US,0,US,M,266000
2023,SE,FT,Data Engineer,US,0,US,M,152000
2023,SE,FT,Data Science Manager,US,0,US,M,224000
2023,SE,FT,Data Science Manager,US,0,US,M,165000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,255000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,169000
2023,MI,FT,Data Engineer,US,0,US,M,169000
2023,MI,FT,Data Engineer,US,0,US,M,91000
2023,SE,FT,Data Scientist,US,0,US,M,197500
2023,SE,FT,Data Scientist,US,0,US,M,136500
2023,SE,FT,Machine Learning Engineer,US,0,US,M,248100
2023,SE,FT,Machine Learning Engineer,US,0,US,M,145900
2023,SE,FT,Data Analyst,US,0,US,M,185100
2023,SE,FT,Data Analyst,US,0,US,M,133300
2023,MI,FT,Data Analyst,PH,0,PH,M,95000
2023,MI,FT,Data Analyst,PH,0,PH,M,70000
2023,MI,FT,Data Engineer,US,0,US,M,130000
2023,MI,FT,Data Engineer,US,0,US,M,115000
2023,SE,FT,Data Scientist,US,0,US,M,220000
2023,SE,FT,Data Scientist,US,0,US,M,160000
2023,EN,FT,Data Analyst,GB,0,GB,M,81502.84284
2023,EN,FT,Data Analyst,GB,0,GB,M,68963.94394
2023,MI,FT,Data DevOps Engineer,DE,50,DE,L,94318.4
2023,SE,FT,Data Architect,US,0,US,M,186000
2023,SE,FT,Data Architect,US,0,US,M,81800
2023,SE,FT,Data Scientist,US,0,US,M,212000
2023,SE,FT,Data Scientist,US,0,US,M,93300
2023,SE,FT,Data Scientist,US,100,US,M,130000
2023,SE,FT,Data Scientist,US,100,US,M,100000
2023,MI,FT,Machine Learning Researcher,US,0,US,M,224400
2023,MI,FT,Machine Learning Researcher,US,0,US,M,138700
2023,EX,FT,Data Engineer,US,100,US,M,210000
2023,EX,FT,Data Engineer,US,100,US,M,168000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,224400
2023,SE,FT,Machine Learning Engineer,US,0,US,M,138700
2023,MI,FT,Data Scientist,GB,0,GB,M,43886.14614
2023,MI,FT,Data Scientist,GB,0,GB,M,37616.69669
2023,EN,FT,Data Analyst,US,0,US,M,95000
2023,EN,FT,Data Analyst,US,0,US,M,75000
2023,SE,FT,Data Scientist,US,0,US,M,300000
2023,SE,FT,Data Scientist,US,0,US,M,234000
2023,MI,FT,Analytics Engineer,US,0,US,M,140000
2023,MI,FT,Analytics Engineer,US,0,US,M,120000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,204500
2023,MI,FT,Machine Learning Engineer,US,0,US,M,142200
2023,MI,FT,Data Analyst,US,0,US,M,155000
2023,MI,FT,Data Analyst,US,0,US,M,110000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,266500
2023,SE,FT,Machine Learning Engineer,US,0,US,M,152000
2023,MI,FT,Applied Scientist,US,0,US,L,222200
2023,MI,FT,Applied Scientist,US,0,US,L,136000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,273400
2023,SE,FT,Machine Learning Engineer,US,0,US,M,182200
2023,SE,FT,BI Developer,US,0,US,M,167500
2023,SE,FT,BI Developer,US,0,US,M,106500
2023,SE,FT,Data Engineer,US,0,US,M,185900
2023,SE,FT,Data Engineer,US,0,US,M,129300
2023,MI,FT,Business Intelligence Engineer,US,0,US,L,185000
2023,MI,FT,Business Intelligence Engineer,US,0,US,L,79600
2023,SE,FT,Data Engineer,US,0,US,M,122000
2023,SE,FT,Data Engineer,US,0,US,M,94500
2023,SE,FT,Data Engineer,US,0,US,M,247300
2023,SE,FT,Data Engineer,US,0,US,M,139700
2023,SE,FT,Data Analyst,US,0,US,M,176000
2023,SE,FT,Data Analyst,US,0,US,M,100000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,204500
2023,SE,FT,Machine Learning Engineer,US,0,US,M,142200
2023,SE,FT,Research Scientist,US,0,US,L,247600
2023,SE,FT,Research Scientist,US,0,US,L,127300
2023,SE,FT,Data Scientist,US,100,US,M,223400
2023,SE,FT,Data Scientist,US,100,US,M,186200
2023,SE,FT,Data Engineer,US,0,US,M,167500
2023,SE,FT,Data Engineer,US,0,US,M,106500
2023,SE,FT,Data Scientist,US,0,US,M,185900
2023,SE,FT,Data Scientist,US,0,US,M,129300
2023,EN,FT,Research Analyst,US,100,US,M,72000
2023,EN,FT,Research Analyst,US,100,US,M,64000
2023,SE,FT,Analytics Engineer,US,0,US,M,179820
2023,SE,FT,Analytics Engineer,US,0,US,M,143860
2023,SE,FT,Research Scientist,US,0,US,M,283050
2023,SE,FT,Research Scientist,US,0,US,M,188700
2023,MI,FT,Data Engineer,US,0,US,M,133000
2023,MI,FT,Data Engineer,US,0,US,M,58400
2023,SE,FT,Research Engineer,US,0,US,M,141298
2023,SE,FT,Research Engineer,US,0,US,M,115607
2023,EN,FT,Data Analyst,US,0,US,M,100000
2023,EN,FT,Data Analyst,US,0,US,M,75000
2023,SE,FT,Machine Learning Engineer,CA,0,CA,M,266500
2023,SE,FT,Machine Learning Engineer,CA,0,CA,M,144400
2023,SE,FT,Data Engineer,GB,0,GB,M,72725.61361
2023,SE,FT,Data Engineer,GB,0,GB,M,56425.04504
2023,SE,FT,Research Scientist,US,0,US,M,287500
2023,SE,FT,Research Scientist,US,0,US,M,156000
2023,MI,FT,Data Analyst,US,100,US,M,90000
2023,MI,FT,Data Analyst,US,100,US,M,70000
2023,SE,FT,Data Engineer,US,0,US,M,199000
2023,SE,FT,Data Engineer,US,0,US,M,162000
2023,MI,FT,Data Engineer,US,100,US,M,170884
2023,MI,FT,Data Engineer,US,100,US,M,113923
2023,MI,FT,Data Engineer,US,0,US,M,184000
2023,MI,FT,Data Engineer,US,0,US,M,123000
2023,SE,FT,Data Scientist,US,0,US,M,235750
2023,SE,FT,Data Scientist,US,0,US,M,174250
2023,MI,FT,Research Scientist,US,100,US,M,165000
2023,MI,FT,Research Scientist,US,100,US,M,118800
2023,SE,FT,Data Engineer,US,100,US,M,225000
2023,SE,FT,Data Engineer,US,100,US,M,150000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,213900
2023,MI,FT,Machine Learning Engineer,US,0,US,M,116800
2023,SE,FT,Data Scientist,US,100,US,M,220000
2023,SE,FT,Data Scientist,US,100,US,M,150000
2023,MI,FT,Data Scientist,US,0,US,M,150000
2023,MI,FT,Data Scientist,US,0,US,M,100000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,247500
2023,MI,FT,Machine Learning Engineer,US,0,US,M,172200
2023,MI,FT,Data Engineer,US,0,US,M,155000
2023,MI,FT,Data Engineer,US,0,US,M,120000
2023,SE,FT,Data Engineer,US,0,US,M,226700
2023,SE,FT,Data Engineer,US,0,US,M,133300
2023,SE,FT,Data Engineer,US,0,US,M,184000
2023,SE,FT,Data Engineer,US,0,US,M,123000
2023,SE,FT,Data Scientist,US,0,US,M,130000
2023,SE,FT,Data Scientist,US,0,US,M,117000
2023,SE,FT,Data Science Engineer,US,100,US,M,160000
2023,SE,FT,Data Science Engineer,US,100,US,M,140000
2023,MI,FT,Data Scientist,US,0,US,M,166000
2023,MI,FT,Data Scientist,US,0,US,M,73000
2023,SE,FT,Data Scientist,US,100,US,M,185900
2023,SE,FT,Data Scientist,US,100,US,M,129300
2023,MI,FT,Data Engineer,US,0,US,M,130000
2023,MI,FT,Data Engineer,US,0,US,M,104000
2023,SE,FT,Data Engineer,US,100,US,M,143000
2023,SE,FT,Data Engineer,US,100,US,M,116000
2023,MI,FT,Research Scientist,US,100,US,M,165000
2023,MI,FT,Research Scientist,US,100,US,M,118800
2023,MI,FT,Research Scientist,US,0,US,M,220000
2023,MI,FT,Research Scientist,US,0,US,M,180000
2023,MI,FT,Data Engineer,US,0,US,M,184000
2023,MI,FT,Data Engineer,US,0,US,M,123000
2023,SE,FT,Data Engineer,US,0,US,M,215000
2023,SE,FT,Data Engineer,US,0,US,M,200000
2023,MI,FT,Data Scientist,US,0,US,M,253000
2023,MI,FT,Data Scientist,US,0,US,M,131000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,220000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,176000
2023,EN,FT,Data Quality Analyst,GB,100,GB,M,50155.59559
2023,EN,FT,Data Quality Analyst,GB,100,GB,M,37616.69669
2023,SE,FT,Data Scientist,US,0,US,M,210000
2023,SE,FT,Data Scientist,US,0,US,M,147000
2023,MI,FT,Data Product Manager,US,0,US,M,186000
2023,MI,FT,Data Product Manager,US,0,US,M,161000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,205000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,152000
2023,MI,FT,Data Engineer,CA,100,CA,M,220000
2023,MI,FT,Data Engineer,CA,100,CA,M,190000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,205000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,152000
2023,SE,FT,Data Analyst,US,100,US,M,137000
2023,SE,FT,Data Analyst,US,100,US,M,110000
2023,SE,FT,Data Scientist,US,100,US,M,172000
2023,SE,FT,Data Scientist,US,100,US,M,146000
2023,MI,FT,Data Engineer,US,0,US,M,148000
2023,MI,FT,Data Engineer,US,0,US,M,99000
2023,SE,FT,Data Scientist,US,0,US,M,150000
2023,SE,FT,Data Scientist,US,0,US,M,130000
2023,EN,FT,Data Analyst,US,0,US,M,105000
2023,SE,FT,Data Engineer,US,0,US,M,99000
2023,SE,FT,Data Engineer,US,0,US,M,52500
2023,SE,FT,Machine Learning Scientist,US,100,US,M,180514
2023,SE,FT,Machine Learning Scientist,US,100,US,M,108308
2023,SE,FT,Machine Learning Engineer,US,0,US,M,210000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,147000
2023,SE,FT,Data Engineer,US,0,US,M,290300
2023,SE,FT,Data Engineer,US,0,US,M,196685
2023,SE,FT,AI Engineer,US,0,US,M,220000
2023,SE,FT,AI Engineer,US,0,US,M,176000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,175000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,130000
2023,SE,FT,Data Architect,US,0,US,M,185000
2023,SE,FT,Data Architect,US,0,US,M,150000
2023,SE,FT,Data Engineer,US,0,US,M,145000
2023,SE,FT,Data Engineer,US,0,US,M,115000
2023,EN,FT,MLOps Engineer,US,0,US,M,133000
2023,EN,FT,MLOps Engineer,US,0,US,M,58300
2023,SE,FT,Analytics Engineer,US,0,US,M,115000
2023,SE,FT,Analytics Engineer,US,0,US,M,95000
2023,MI,FT,Data Engineer,GB,0,GB,M,112348.5341
2023,MI,FT,Data Engineer,GB,0,GB,M,40124.47647
2023,EN,FT,Data Scientist,ES,0,ES,M,42872
2023,EN,FT,Data Scientist,ES,0,ES,M,31082.2
2023,EN,FT,Data Analyst,GB,0,GB,M,94041.74173
2023,EN,FT,Data Analyst,GB,0,GB,M,68963.94394
2023,EN,FT,Data Analyst,GB,0,GB,M,94041.74173
2023,EN,FT,Data Analyst,GB,0,GB,M,68963.94394
2023,SE,FT,Data Scientist,IE,50,IE,L,75026
2023,SE,FT,Deep Learning Engineer,CA,100,CA,M,299142.6527
2023,SE,FT,Deep Learning Engineer,CA,100,CA,M,98618.45692
2023,SE,FT,Data Engineer,US,0,US,M,230300
2023,SE,FT,Data Engineer,US,0,US,M,140000
2023,SE,FT,Data Engineer,ZA,0,ZA,M,124935
2023,SE,FT,Data Engineer,ZA,0,ZA,M,76050
2023,SE,FT,Data Scientist,US,0,US,M,224800
2023,SE,FT,Data Scientist,US,0,US,M,131100
2023,SE,FT,Data Scientist,US,0,US,M,258000
2023,SE,FT,Data Scientist,US,0,US,M,171000
2023,SE,FT,Data Engineer,US,0,US,M,196000
2023,SE,FT,Data Engineer,US,0,US,M,121000
2023,SE,FT,Data Engineer,US,0,US,M,195800
2023,SE,FT,Data Engineer,US,0,US,M,171500
2023,MI,FT,Data Modeler,US,0,US,M,166000
2023,MI,FT,Data Modeler,US,0,US,M,73100
2023,MI,FT,Data Scientist,US,0,US,M,220000
2023,MI,FT,Data Scientist,US,0,US,M,160000
2023,EN,FT,Data Scientist,US,0,US,M,85000
2023,EN,FT,Data Scientist,US,0,US,M,65000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,220000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,100000
2023,SE,FT,Data Scientist,US,0,US,M,185000
2023,SE,FT,Data Scientist,US,0,US,M,152000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,220000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,100000
2023,SE,FT,Data Scientist,ES,0,ES,M,48231
2023,SE,FT,Data Scientist,ES,0,ES,M,38584.8
2023,MI,FT,Machine Learning Engineer,US,0,US,M,220000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,100000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,220000
2023,MI,FT,Machine Learning Engineer,US,0,US,M,100000
2023,MI,FT,Research Engineer,US,0,US,M,220000
2023,MI,FT,Research Engineer,US,0,US,M,100000
2023,SE,FT,Data Analyst,PL,100,PL,M,110000
2023,SE,FT,Data Analyst,PL,100,PL,M,80000
2023,SE,FT,Data Analyst,GB,100,GB,S,37616.69669
2023,SE,FT,Data Scientist,US,0,US,M,150200
2023,SE,FT,Data Scientist,US,0,US,M,71000
2023,SE,FT,Data Engineer,US,0,US,M,167200
2023,SE,FT,Data Engineer,US,0,US,M,121000
2023,SE,FT,Data Engineer,US,0,US,M,133000
2023,SE,FT,Data Engineer,US,0,US,M,58400
2023,MI,FT,Data Scientist,US,0,US,M,135000
2023,MI,FT,Data Scientist,US,0,US,M,110000
2023,MI,FT,Data Product Owner,GB,0,GB,M,106580.6406
2023,MI,FT,Data Product Owner,GB,0,GB,M,75233.39339
2023,SE,FT,Data Scientist,US,0,US,M,187415
2023,SE,FT,Data Scientist,US,0,US,M,114080
2023,SE,FT,Data Scientist,US,0,US,M,187415
2023,SE,FT,Data Scientist,US,0,US,M,114080
2023,MI,FT,Data Engineer,US,0,US,M,166000
2023,MI,FT,Data Engineer,US,0,US,M,73100
2023,SE,FT,Machine Learning Engineer,CA,0,CA,M,306400
2023,SE,FT,Machine Learning Engineer,CA,0,CA,M,168700
2023,SE,FT,Data Scientist,US,0,US,M,187415
2023,SE,FT,Data Scientist,US,0,US,M,114080
2023,EN,FT,Data Analyst,GB,0,GB,M,33604.24905
2023,EN,FT,Data Analyst,GB,0,GB,M,33604.24905
2023,SE,FT,Data Analyst,US,100,US,M,165000
2023,SE,FT,Data Analyst,US,100,US,M,140000
2023,MI,FT,Analytics Engineer,US,100,US,M,700000
2023,MI,FT,Analytics Engineer,US,100,US,M,150000
2023,MI,FT,Data Analyst,US,0,US,M,167000
2023,MI,FT,Data Analyst,US,0,US,M,121000
2023,MI,FT,Business Intelligence Engineer,US,0,US,L,185000
2023,MI,FT,Business Intelligence Engineer,US,0,US,L,79600
2023,SE,FT,Data Scientist,US,0,US,M,190200
2023,SE,FT,Data Scientist,US,0,US,M,95100
2023,EN,FT,Data Analyst,US,0,US,M,133000
2023,EN,FT,Data Analyst,US,0,US,M,58400
2023,MI,FT,Data Engineer,US,100,US,M,90000
2023,MI,FT,Data Engineer,US,100,US,M,70000
2023,MI,FT,Data Scientist,US,0,US,M,166000
2023,MI,FT,Data Scientist,US,0,US,M,73100
2023,SE,FT,Data Engineer,US,0,US,M,135000
2023,SE,FT,Data Engineer,US,0,US,M,100000
2023,SE,FT,Data Engineer,GB,100,GB,M,180514
2023,SE,FT,Data Engineer,GB,100,GB,M,108308
2023,SE,FT,Machine Learning Engineer,US,0,US,M,294000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,192000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,266000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,167000
2023,SE,FT,Machine Learning Engineer,US,100,US,M,200000
2023,SE,FT,Machine Learning Engineer,US,100,US,M,150000
2023,EN,FT,Data Analyst,US,100,US,M,163800
2023,EN,FT,Data Analyst,US,100,US,M,88200
2023,SE,FT,Data Analyst,US,0,US,M,180400
2023,SE,FT,Data Analyst,US,0,US,M,138800
2023,MI,FT,Data Analyst,GB,0,GB,M,68963.94394
2023,MI,FT,Data Analyst,GB,0,GB,M,56425.04504
2023,SE,FT,Machine Learning Engineer,US,100,US,M,319000
2023,SE,FT,Machine Learning Engineer,US,100,US,M,206000
2023,SE,FT,Data Scientist,US,0,US,M,215000
2023,SE,FT,Data Scientist,US,0,US,M,142000
2023,SE,FT,Data Scientist,US,0,US,M,266000
2023,SE,FT,Data Scientist,US,0,US,M,167000
2023,SE,FT,Data Analyst,US,0,US,M,140130
2023,SE,FT,Data Analyst,US,0,US,M,84870
2023,MI,FT,Data Engineer,US,0,US,M,178300
2023,MI,FT,Data Engineer,US,0,US,M,105400
2023,MI,FT,Applied Scientist,US,0,US,L,222200
2023,MI,FT,Applied Scientist,US,0,US,L,136000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,215000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,142000
2023,SE,FT,Research Scientist,US,100,US,M,240000
2023,SE,FT,Research Scientist,US,100,US,M,210000
2023,SE,FT,Data Engineer,US,0,US,M,122000
2023,SE,FT,Data Engineer,US,0,US,M,94500
2023,MI,FT,Data Engineer,US,0,US,M,750000
2023,MI,FT,Data Engineer,US,0,US,M,150000
2023,SE,FT,Data Science Consultant,US,0,US,M,116000
2023,SE,FT,Data Science Consultant,US,0,US,M,90000
2023,SE,FT,Data Science Consultant,US,0,US,M,145000
2023,SE,FT,Data Science Consultant,US,0,US,M,128000
2023,SE,FT,Data Engineer,US,100,US,M,154000
2023,SE,FT,Data Engineer,US,100,US,M,126000
2023,SE,FT,Machine Learning Scientist,US,0,US,M,240000
2023,SE,FT,Machine Learning Scientist,US,0,US,M,157250
2023,EX,FT,Data Engineer,US,100,US,M,219650
2023,EX,FT,Data Engineer,US,100,US,M,136000
2023,SE,FT,Data Scientist,US,0,US,M,150000
2023,MI,FT,Machine Learning Engineer,US,100,US,M,180000
2023,MI,FT,Machine Learning Engineer,US,100,US,M,125000
2023,SE,FT,Data Scientist,US,0,US,L,247600
2023,SE,FT,Data Scientist,US,0,US,L,127300
2023,MI,FT,Data Scientist,US,0,US,M,60000
2023,MI,FT,Data Scientist,US,0,US,M,55000
2023,MI,FT,Data Engineer,US,0,US,M,250000
2023,MI,FT,Data Engineer,US,0,US,M,125000
2023,SE,FT,Machine Learning Engineer,US,100,US,M,190000
2023,SE,FT,Machine Learning Engineer,US,100,US,M,170000
2023,SE,FT,Data Scientist,US,100,US,M,202600
2023,SE,FT,Data Scientist,US,100,US,M,168800
2023,MI,FT,Data Engineer,US,100,US,M,132000
2023,MI,FT,Data Engineer,US,100,US,M,111000
2023,SE,FT,Data Scientist,US,100,US,M,203000
2023,SE,FT,Data Scientist,US,100,US,M,127000
2023,MI,FT,Business Intelligence Analyst,US,100,US,M,125009
2023,MI,FT,Business Intelligence Analyst,US,100,US,M,83339
2023,SE,FT,Data Analyst,US,100,US,M,112200
2023,SE,FT,Data Analyst,US,100,US,M,91800
2023,SE,FT,Machine Learning Engineer,US,0,US,M,200000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,160000
2023,SE,FT,AI Developer,FR,50,FR,M,160770
2023,SE,FT,Data Architect,US,0,US,M,185000
2023,SE,FT,Data Architect,US,0,US,M,150000
2023,MI,FT,Data Engineer,US,0,US,M,160000
2023,MI,FT,Data Engineer,US,0,US,M,130000
2023,SE,FT,Data Engineer,US,0,US,M,145000
2023,SE,FT,Data Engineer,US,0,US,M,115000
2023,EN,PT,Data Scientist,US,0,US,M,133000
2023,EN,PT,Data Scientist,US,0,US,M,58300
2023,SE,FT,Data Engineer,US,0,US,M,254000
2023,SE,FT,Data Engineer,US,0,US,M,159000
2023,SE,FT,Data Engineer,US,0,US,M,170000
2023,SE,FT,Data Engineer,US,0,US,M,85000
2023,MI,FT,Data Scientist,US,0,US,M,130500
2023,MI,FT,Data Scientist,US,0,US,M,116000
2023,EN,FT,Research Analyst,US,100,US,M,81400
2023,EN,FT,Research Analyst,US,100,US,M,43500
2023,MI,FT,Data Engineer,US,0,US,M,169000
2023,MI,FT,Data Engineer,US,0,US,M,92000
2023,SE,FT,Data Analyst,US,0,US,M,166000
2023,SE,FT,Data Analyst,US,0,US,M,73100
2023,SE,FT,Research Scientist,US,0,US,M,190000
2023,SE,FT,Research Scientist,US,0,US,M,165000
2023,SE,FT,Machine Learning Engineer,US,0,US,M,305600
2023,SE,FT,Machine Learning Engineer,US,0,US,M,146600
2023,SE,FT,Data Analyst,US,0,US,M,150000
2023,SE,FT,Data Analyst,US,0,US,M,120000
2023,SE,FT,Data Engineer,US,0,US,M,275000
2023,SE,FT,Data Engineer,US,0,US,M,146400
2023,SE,FT,Data Scientist,US,0,US,M,208500
2023,SE,FT,Data Scientist,US,0,US,M,165000
2023,SE,FT,Data Scientist,US,0,US,M,258700
2023,SE,FT,Data Scientist,US,0,US,M,172500
2023,MI,FT,Data Engineer,US,0,US,M,150000
2023,MI,FT,Data Engineer,US,0,US,M,130000
2023,SE,FT,Data Engineer,US,100,US,M,185000
2023,SE,FT,Data Engineer,US,100,US,M,150000
2023,SE,FT,Data Analyst,US,0,US,M,166000
2023,SE,FT,Data Analyst,US,0,US,M,73100
2023,SE,FT,Business Intelligence Analyst,US,0,US,M,198200
2023,SE,FT,Business Intelligence Analyst,US,0,US,M,110200
2023,SE,FT,Machine Learning Researcher,US,0,US,M,166000
2023,SE,FT,Machine Learning Researcher,US,0,US,M,73100
2023,SE,FT,Machine Learning Researcher,US,0,US,M,212000
2023,SE,FT,Machine Learning Researcher,US,0,US,M,93300
2023,SE,FT,AI Engineer,US,0,US,M,212000
2023,SE,FT,AI Engineer,US,0,US,M,93300
2023,SE,FT,Data Engineer,US,0,US,M,166000
2023,SE,FT,Data Engineer,US,0,US,M,73100
2023,MI,FT,Data Engineer,US,0,US,M,167100
2023,MI,FT,Data Engineer,US,0,US,M,111400
2023,SE,FT,Data Engineer,US,0,US,M,133000
2023,SE,FT,Data Engineer,US,0,US,M,58400
