work_year,experience_level,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Analyst,120350,USD,US,100,US,M
2023,SE,FT,Data Analyst,74400,USD,US,100,US,M
2023,SE,FT,Data Analyst,158494,USD,US,100,US,M
2023,SE,FT,Data Analyst,88052,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,181500,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,127000,USD,US,0,US,M
2023,MI,FT,Machine Learning Engineer,300000,USD,US,0,US,M
2023,MI,FT,Machine Learning Engineer,260000,USD,US,0,US,M
2023,SE,FT,Data Scientist,258000,USD,US,0,US,M
2023,SE,FT,Data Scientist,171000,USD,US,0,US,M
2023,EN,FT,BI Data Analyst,25000,USD,UA,100,NL,M
2023,SE,FT,Data Scientist,200000,USD,US,0,US,M
2023,SE,FT,Data Scientist,150000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,225300,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,197400,USD,US,0,US,M
2023,SE,FT,Data Engineer,205500,USD,US,0,US,M
2023,SE,FT,Data Engineer,128500,USD,US,0,US,M
2023,SE,FT,Data Architect,191600,USD,US,0,US,M
2023,SE,FT,Data Architect,125600,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,245700,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,132300,USD,US,0,US,M
2023,MI,FT,Data Scientist,130410,USD,US,0,US,M
2023,MI,FT,Data Scientist,92000,USD,US,0,US,M
2023,SE,FT,Data Scientist,183900,USD,US,0,US,M
2023,SE,FT,Data Scientist,108800,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,275000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,121200,USD,US,0,US,M
2023,MI,FT,Data Scientist,166000,USD,US,0,US,M
2023,MI,FT,Data Scientist,73100,USD,US,0,US,M
2023,SE,FT,Data Scientist,231250,USD,US,0,US,M
2023,SE,FT,Data Scientist,111000,USD,US,0,US,M
2023,SE,FT,Data Engineer,300000,USD,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,US,0,US,M
2023,MI,FT,Data Engineer,210500,USD,US,0,US,M
2023,MI,FT,Data Engineer,105300,USD,US,0,US,M
2023,MI,FT,Data Engineer,158400,USD,US,0,US,M
2023,MI,FT,Data Engineer,85800,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,305600,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,146600,USD,US,0,US,M
2023,SE,FT,Data Analyst,180400,USD,US,0,US,M
2023,SE,FT,Data Analyst,138800,USD,US,0,US,M
2023,SE,FT,Data Scientist,258700,USD,US,0,US,M
2023,SE,FT,Data Scientist,172500,USD,US,0,US,M
2023,SE,FT,Data Scientist,156100,USD,CA,0,CA,M
2023,SE,FT,Data Scientist,100400,USD,CA,0,CA,M
2023,SE,FT,Data Analyst,134200,USD,US,0,US,M
2023,SE,FT,Data Analyst,103200,USD,US,0,US,M
2023,MI,FT,Data Analyst,105000,USD,US,0,US,M
2023,MI,FT,Data Analyst,85000,USD,US,0,US,M
2023,SE,FT,Data Scientist,220000,USD,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,US,100,US,M
2023,SE,FT,Data Analyst,95000,USD,US,100,US,M
2023,MI,FT,Data Analyst,95400,USD,US,100,US,M
2023,MI,FT,Data Analyst,57800,USD,US,100,US,M
2023,MI,FT,Data Scientist,110000,USD,US,0,US,M
2023,MI,FT,Data Scientist,86000,USD,US,0,US,M
2023,EX,FT,Data Analyst,125000,USD,US,0,US,M
2023,EX,FT,Data Analyst,87500,USD,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,185000,USD,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,79600,USD,US,0,US,L
2023,SE,FT,Machine Learning Engineer,275000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,170000,USD,US,0,US,M
2023,SE,FT,Data Engineer,133200,USD,US,100,US,M
2023,SE,FT,Data Engineer,84000,USD,US,100,US,M
2023,SE,FT,Data Analyst,171000,USD,US,0,US,M
2023,SE,FT,Data Analyst,93000,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,216450,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,123750,USD,US,0,US,M
2023,SE,FT,Research Scientist,212800,USD,US,0,US,L
2023,SE,FT,Research Scientist,124100,USD,US,0,US,L
2023,MI,FT,Data Scientist,205000,USD,US,100,US,M
2023,MI,FT,Data Scientist,166000,USD,US,100,US,M
2023,SE,FT,Data Scientist,231650,USD,US,0,US,M
2023,SE,FT,Data Scientist,189100,USD,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,CA,100,CA,M
2023,SE,FT,Data Engineer,120000,USD,CA,100,CA,M
2023,SE,FT,Data Scientist,156100,USD,CA,0,CA,M
2023,SE,FT,Data Scientist,100400,USD,CA,0,CA,M
2023,SE,FT,Data Engineer,266875,USD,US,0,US,M
2023,SE,FT,Data Engineer,128250,USD,US,0,US,M
2023,MI,FT,Data Engineer,158600,USD,US,100,US,M
2023,MI,FT,Data Engineer,115300,USD,US,100,US,M
2023,SE,FT,Data Engineer,225300,USD,US,0,US,M
2023,SE,FT,Data Engineer,197400,USD,US,0,US,M
2023,EN,FT,Data Analyst,109900,USD,US,0,US,M
2023,EN,FT,Data Analyst,61200,USD,US,0,US,M
2023,SE,FT,Data Integration Engineer,161000,USD,US,100,US,M
2023,SE,FT,Data Integration Engineer,75000,USD,US,100,US,M
2023,MI,FT,Data Analyst,166000,USD,US,0,US,M
2023,MI,FT,Data Analyst,73100,USD,US,0,US,M
2023,MI,FT,Data Scientist,138510,USD,US,0,US,M
2023,MI,FT,Data Scientist,95490,USD,US,0,US,M
2023,MI,FT,Data Analyst,150000,USD,US,100,US,M
2023,MI,FT,Data Analyst,110000,USD,US,100,US,M
2023,SE,FT,Data Scientist,232200,USD,US,0,US,M
2023,SE,FT,Data Scientist,133300,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,112800,EUR,LT,0,LT,M
2023,SE,FT,Machine Learning Engineer,73200,EUR,LT,0,LT,M
2023,SE,FT,Analytics Engineer,178250,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,110500,USD,US,0,US,M
2023,SE,FT,AI Engineer,190000,USD,US,0,US,M
2023,SE,FT,AI Engineer,160000,USD,US,0,US,M
2023,SE,FT,Applied Scientist,216000,USD,US,100,US,M
2023,SE,FT,Applied Scientist,184000,USD,US,100,US,M
2023,SE,FT,Data Scientist,166000,USD,CA,100,CA,M
2023,SE,FT,Data Scientist,104000,USD,CA,100,CA,M
2023,SE,FT,Business Intelligence Engineer,185000,USD,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,79600,USD,US,0,US,L
2023,SE,FT,Machine Learning Engineer,230000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,196000,USD,US,0,US,M
2023,SE,FT,Data Engineer,184000,USD,US,0,US,M
2023,SE,FT,Data Engineer,123000,USD,US,0,US,M
2023,MI,FT,Business Intelligence Engineer,165600,USD,US,0,US,L
2023,MI,FT,Business Intelligence Engineer,65800,USD,US,0,US,L
2023,SE,FT,Data Engineer,186000,USD,US,0,US,M
2023,SE,FT,Data Engineer,81800,USD,US,0,US,M
2023,SE,FT,Data Analyst,135000,USD,US,0,US,M
2023,SE,FT,Data Analyst,82500,USD,US,0,US,M
2023,SE,FT,Data Engineer,247250,USD,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,US,0,US,M
2023,SE,FT,Machine Learning Scientist,169000,USD,US,0,US,M
2023,SE,FT,Machine Learning Scientist,105500,USD,US,0,US,M
2023,SE,FT,Data Scientist,195800,USD,US,0,US,M
2023,SE,FT,Data Scientist,161900,USD,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,108500,USD,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,78800,USD,US,100,US,M
2023,SE,FT,Research Scientist,225000,USD,US,0,US,M
2023,SE,FT,Research Scientist,166000,USD,US,0,US,M
2023,SE,FT,BI Developer,167500,USD,US,0,US,M
2023,SE,FT,BI Developer,106500,USD,US,0,US,M
2023,MI,FT,Business Intelligence Manager,160000,USD,US,100,US,M
2023,MI,FT,Business Intelligence Manager,110000,USD,US,100,US,M
2023,SE,FT,Data Analyst,120000,USD,CA,0,CA,M
2023,SE,FT,Data Analyst,105000,USD,CA,0,CA,M
2023,MI,FT,Data Analyst,110000,USD,US,100,US,M
2023,MI,FT,Data Analyst,87500,USD,US,100,US,M
2023,MI,FT,Data Scientist,60000,USD,US,0,US,M
2023,MI,FT,Data Scientist,55000,USD,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,US,0,US,M
2023,SE,FT,Research Scientist,225000,USD,US,0,US,M
2023,SE,FT,Research Scientist,166000,USD,US,0,US,M
2023,EX,FT,Data Engineer,135000,USD,US,0,US,M
2023,EX,FT,Data Engineer,100000,USD,US,0,US,M
2023,MI,FT,Machine Learning Engineer,105000,USD,PT,100,PT,M
2023,MI,FT,Machine Learning Engineer,95000,USD,PT,100,PT,M
2023,SE,FT,Analytics Engineer,289800,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,214200,USD,US,0,US,M
2023,MI,FT,Data Engineer,167500,USD,US,0,US,M
2023,MI,FT,Data Engineer,106500,USD,US,0,US,M
2023,SE,FT,Data Scientist,220000,USD,US,0,US,M
2023,SE,FT,Data Scientist,146000,USD,US,0,US,M
2023,SE,FT,Data Engineer,128000,USD,US,0,US,M
2023,SE,FT,Data Engineer,81500,USD,US,0,US,M
2023,SE,FT,Data Architect,206000,USD,US,0,US,M
2023,SE,FT,Data Architect,134000,USD,US,0,US,M
2023,SE,FT,Research Scientist,370000,USD,US,0,US,M
2023,SE,FT,Research Scientist,200000,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,175000,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,160000,USD,US,100,US,M
2023,EN,FT,Data Integration Specialist,240000,USD,US,100,US,M
2023,EN,FT,Data Integration Specialist,100000,USD,US,100,US,M
2023,SE,FT,Data Scientist,180000,USD,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,143000,USD,CA,0,CA,M
2023,SE,FT,Business Intelligence Engineer,127000,USD,CA,0,CA,M
2023,MI,FT,Applied Scientist,249300,USD,US,0,US,L
2023,MI,FT,Applied Scientist,149300,USD,US,0,US,L
2023,SE,FT,Applied Scientist,222200,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,SE,FT,Data Engineer,190000,USD,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,US,100,US,M
2023,SE,FT,Research Scientist,248100,USD,US,0,US,M
2023,SE,FT,Research Scientist,145900,USD,US,0,US,M
2023,SE,FT,Data Science Practitioner,170200,USD,US,0,US,M
2023,SE,FT,Data Science Practitioner,83900,USD,US,0,US,M
2023,MI,FT,Analytics Engineer,100000,USD,US,0,US,M
2023,MI,FT,Analytics Engineer,75000,USD,US,0,US,M
2023,SE,FT,Data Scientist,166000,USD,GB,0,GB,M
2023,SE,FT,Data Scientist,90000,USD,GB,0,GB,M
2023,SE,FT,Data Scientist,160000,USD,US,0,US,M
2023,SE,FT,Data Scientist,94100,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,226600,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140100,USD,US,0,US,M
2023,SE,FT,Data Scientist,247600,USD,US,0,US,L
2023,SE,FT,Data Scientist,127300,USD,US,0,US,L
2023,SE,FT,Applied Scientist,222200,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,SE,FT,Applied Scientist,260000,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,SE,FT,Applied Scientist,222200,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,SE,FT,Data Analyst,156000,USD,US,0,US,M
2023,SE,FT,Data Analyst,124000,USD,US,0,US,M
2023,SE,FT,Data Engineer,200000,USD,US,0,US,M
2023,SE,FT,Data Engineer,132600,USD,US,0,US,M
2023,SE,FT,Research Engineer,308000,USD,US,0,US,M
2023,SE,FT,Research Engineer,190400,USD,US,0,US,M
2023,SE,FT,Data Architect,155000,USD,US,0,US,M
2023,SE,FT,Data Architect,136000,USD,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,US,100,US,M
2023,SE,FT,Data Engineer,75000,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,214500,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,132600,USD,US,0,US,M
2023,MI,FT,Data Analyst,111000,USD,US,0,US,M
2023,MI,FT,Data Analyst,104000,USD,US,0,US,M
2023,SE,FT,Applied Scientist,260000,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,MI,FT,Data Engineer,85000,USD,US,0,US,M
2023,MI,FT,Data Engineer,75000,USD,US,0,US,M
2023,SE,FT,Data Scientist,180250,USD,US,100,US,M
2023,SE,FT,Data Scientist,118000,USD,US,100,US,M
2023,SE,FT,Data Scientist,212800,USD,US,0,US,L
2023,SE,FT,Data Scientist,111600,USD,US,0,US,L
2023,SE,FT,Data Analyst,157500,USD,US,100,US,M
2023,SE,FT,Data Analyst,132500,USD,US,100,US,M
2023,MI,FT,Data Analyst,85000,USD,US,0,US,M
2023,MI,FT,Data Analyst,75000,USD,US,0,US,M
2023,SE,FT,Data Analyst,93918,USD,US,0,US,M
2023,SE,FT,Data Analyst,51962,USD,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,171000,USD,US,100,US,M
2023,SE,FT,Business Intelligence Analyst,152000,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,223600,USD,US,0,US,L
2023,SE,FT,Machine Learning Engineer,115000,USD,US,0,US,L
2023,SE,FT,Data Engineer,166000,USD,US,0,US,M
2023,SE,FT,Data Engineer,73100,USD,US,0,US,M
2023,MI,FT,Business Intelligence Developer,140000,USD,US,100,US,M
2023,MI,FT,Business Intelligence Developer,110000,USD,US,100,US,M
2023,MI,FT,Data Scientist,130900,USD,US,0,US,M
2023,MI,FT,Data Scientist,72700,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,333500,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,144000,USD,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,180000,USD,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,118200,USD,US,100,US,M
2023,SE,FT,Data Architect,354200,USD,US,100,US,M
2023,SE,FT,Data Architect,221800,USD,US,100,US,M
2023,SE,FT,Data Analyst,166000,USD,US,0,US,M
2023,SE,FT,Data Analyst,73000,USD,US,0,US,M
2023,SE,FT,Data Engineer,156600,USD,US,100,US,M
2023,SE,FT,Data Engineer,137200,USD,US,100,US,M
2023,MI,FT,Data Analyst,149000,USD,US,0,US,M
2023,MI,FT,Data Analyst,65300,USD,US,0,US,M
2023,MI,FT,Data Engineer,187000,USD,US,100,US,M
2023,MI,FT,Data Engineer,180000,USD,US,100,US,M
2023,SE,FT,Data Analyst,119636,USD,US,0,US,M
2023,SE,FT,Data Analyst,70374,USD,US,0,US,M
2023,SE,FT,Data Analyst,105000,USD,US,100,US,M
2023,SE,FT,Data Analyst,67000,USD,US,100,US,M
2023,SE,FT,Data Analyst,102000,USD,US,100,US,M
2023,SE,FT,Data Analyst,94770,USD,US,100,US,M
2023,SE,FT,Data Architect,186000,USD,US,0,US,M
2023,SE,FT,Data Architect,81800,USD,US,0,US,M
2023,EN,FT,Data Scientist,133000,USD,US,0,US,M
2023,EN,FT,Data Scientist,58400,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,169900,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,164100,USD,US,100,US,M
2023,SE,FT,Data Scientist,305600,USD,US,0,US,M
2023,SE,FT,Data Scientist,172500,USD,US,0,US,M
2023,SE,FT,Data Analyst,105000,USD,US,100,US,M
2023,SE,FT,Data Analyst,75000,USD,US,100,US,M
2023,EN,FT,Analytics Engineer,34800,EUR,NL,100,NL,M
2022,EN,FT,AI Research Engineer,30000,GBP,GB,100,GB,L
2023,SE,FT,Machine Learning Engineer,180240,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,120160,USD,US,0,US,M
2023,MI,FT,Data Scientist,212000,USD,US,0,US,M
2023,MI,FT,Data Scientist,93400,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,275000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,170000,USD,US,0,US,M
2023,SE,FT,Data Scientist,119000,USD,US,0,US,M
2023,SE,FT,Data Scientist,71400,USD,US,0,US,M
2023,MI,FT,Data Analyst,115950,USD,US,0,US,M
2023,MI,FT,Data Analyst,69570,USD,US,0,US,M
2023,SE,FT,Data Scientist,225100,USD,US,100,US,M
2023,SE,FT,Data Scientist,140900,USD,US,100,US,M
2023,SE,FT,Data Science Consultant,116000,USD,US,0,US,M
2023,SE,FT,Data Science Consultant,90000,USD,US,0,US,M
2023,SE,FT,Data Scientist,212000,USD,US,0,US,M
2023,SE,FT,Data Scientist,93300,USD,US,0,US,M
2023,MI,FT,ML Engineer,179000,USD,US,0,US,M
2023,MI,FT,ML Engineer,144000,USD,US,0,US,M
2023,EN,FT,Research Scientist,250800,USD,US,0,US,M
2023,EN,FT,Research Scientist,167200,USD,US,0,US,M
2023,MI,FT,Research Scientist,144000,USD,US,0,US,M
2023,MI,FT,Research Scientist,76000,USD,US,0,US,M
2023,EX,FT,Data Lead,230000,USD,US,0,US,M
2023,EX,FT,Data Lead,180000,USD,US,0,US,M
2023,EN,FT,Data Scientist,156450,USD,US,100,US,M
2023,EN,FT,Data Scientist,119200,USD,US,100,US,M
2023,SE,FT,Research Scientist,150000,USD,US,100,US,M
2023,SE,FT,Research Scientist,130000,USD,US,100,US,M
2023,EX,FT,Head of Data,247500,USD,US,0,US,M
2023,EX,FT,Head of Data,172200,USD,US,0,US,M
2023,MI,FT,ML Engineer,155000,USD,US,0,US,M
2023,MI,FT,ML Engineer,125000,USD,US,0,US,M
2023,SE,FT,Data Engineer,175000,USD,US,100,US,M
2023,SE,FT,Data Engineer,97500,USD,US,100,US,M
2023,EX,FT,Research Scientist,220000,USD,US,0,US,M
2023,EX,FT,Research Scientist,185000,USD,US,0,US,M
2023,SE,FT,Data Analyst,100000,USD,US,0,US,M
2023,SE,FT,Data Analyst,75000,USD,US,0,US,M
2023,SE,FT,Research Scientist,303050,USD,US,0,US,M
2023,SE,FT,Research Scientist,202350,USD,US,0,US,M
2023,EN,FT,AI Engineer,20000,EUR,PT,50,PT,L
2023,SE,FT,Data Scientist,201650,USD,US,0,US,M
2023,SE,FT,Data Scientist,124600,USD,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,198200,USD,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,110200,USD,US,0,US,M
2023,SE,FT,Data Scientist,212000,USD,US,0,US,M
2023,SE,FT,Data Scientist,93400,USD,US,0,US,M
2023,SE,FT,Data Analyst,145000,USD,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,US,0,US,M
2023,MI,FT,Business Intelligence Engineer,89500,USD,US,100,US,M
2023,MI,FT,Business Intelligence Engineer,65000,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,328400,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,205600,USD,US,100,US,M
2023,SE,FT,Data Scientist,184800,USD,US,0,US,M
2023,SE,FT,Data Scientist,161900,USD,US,0,US,M
2023,EN,FT,Data Engineer,85000,USD,US,100,US,M
2023,EN,FT,Data Engineer,61800,USD,US,100,US,M
2023,MI,FT,Data Engineer,57500,GBP,GB,0,GB,M
2023,MI,FT,Data Engineer,54500,GBP,GB,0,GB,M
2023,EN,FT,Data Analyst,116000,USD,US,0,US,M
2023,EN,FT,Data Analyst,72500,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,215000,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,169850,USD,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,225000,USD,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,180000,USD,US,0,US,M
2023,SE,FT,Data Scientist,147400,USD,US,0,US,M
2023,SE,FT,Data Scientist,107682,USD,US,0,US,M
2023,MI,FT,Data Scientist,225300,USD,US,0,US,M
2023,MI,FT,Data Scientist,197400,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,160000,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,136000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204600,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,126500,USD,US,0,US,M
2023,SE,FT,Data Architect,210000,USD,US,100,US,M
2023,SE,FT,Data Architect,115000,USD,US,100,US,M
2023,EN,FT,Data Analyst,86500,USD,US,0,US,L
2023,EN,FT,Data Analyst,40400,USD,US,0,US,L
2023,SE,FT,Applied Scientist,260000,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,SE,FT,Data Scientist,329700,USD,US,0,US,M
2023,SE,FT,Data Scientist,192351,USD,US,0,US,M
2023,SE,FT,Data Engineer,280000,USD,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,US,0,US,M
2023,MI,FT,Business Intelligence Analyst,106700,USD,US,0,US,M
2023,MI,FT,Business Intelligence Analyst,97000,USD,US,0,US,M
2023,SE,FT,Data Analyst,175000,USD,US,100,US,M
2023,SE,FT,Data Analyst,150000,USD,US,100,US,M
2023,SE,FT,Data Product Manager,145000,USD,US,0,US,M
2023,SE,FT,Data Product Manager,120000,USD,US,0,US,M
2023,EN,FT,Data Engineer,88000,USD,US,0,US,M
2023,EN,FT,Data Engineer,60000,USD,US,0,US,M
2023,SE,FT,Data Management Specialist,123000,USD,US,0,US,M
2023,SE,FT,Data Management Specialist,93593,USD,US,0,US,M
2023,SE,FT,ML Engineer,276000,USD,US,0,US,M
2023,SE,FT,ML Engineer,174000,USD,US,0,US,M
2023,SE,FT,Data Scientist,185900,USD,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,222405,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172800,USD,US,0,US,M
2023,SE,FT,Data Analyst,120350,USD,US,100,US,M
2023,SE,FT,Data Analyst,74400,USD,US,100,US,M
2023,SE,FT,Data Engineer,205600,USD,US,0,US,L
2023,SE,FT,Data Engineer,105700,USD,US,0,US,L
2023,SE,FT,Machine Learning Engineer,263500,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,189360,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,192000,USD,CA,0,CA,M
2023,SE,FT,Machine Learning Engineer,124000,USD,CA,0,CA,M
2023,SE,FT,AI Developer,230000,USD,US,0,US,M
2023,SE,FT,AI Developer,124000,USD,US,0,US,M
2023,SE,FT,Data Engineer,148500,USD,CA,0,CA,M
2023,SE,FT,Data Engineer,82500,USD,CA,0,CA,M
2023,SE,FT,Data Engineer,184800,USD,US,0,US,M
2023,SE,FT,Data Engineer,161900,USD,US,0,US,M
2023,SE,FT,Data Architect,310000,USD,US,100,US,M
2023,SE,FT,Data Architect,206000,USD,US,100,US,M
2023,SE,FT,AI Engineer,372000,USD,US,0,US,M
2023,SE,FT,AI Engineer,223000,USD,US,0,US,M
2023,SE,FT,Data Scientist,140000,GBP,GB,0,GB,M
2023,SE,FT,Data Scientist,100000,GBP,GB,0,GB,M
2023,MI,FT,Data Analyst,95000,USD,US,100,US,M
2023,MI,FT,Data Analyst,80000,USD,US,100,US,M
2023,MI,FT,Data Scientist,131000,USD,US,100,US,M
2023,MI,FT,Data Scientist,110000,USD,US,100,US,M
2023,MI,FT,Data Engineer,148500,USD,CA,0,CA,M
2023,MI,FT,Data Engineer,82500,USD,CA,0,CA,M
2023,MI,FT,Data Engineer,133000,USD,US,0,US,M
2023,MI,FT,Data Engineer,58400,USD,US,0,US,M
2023,SE,FT,Data Manager,233500,USD,US,0,US,M
2023,SE,FT,Data Manager,146000,USD,US,0,US,M
2023,SE,FT,Data Engineer,300000,USD,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,US,0,US,M
2023,SE,FT,Data Scientist,280889,USD,US,0,US,M
2023,SE,FT,Data Scientist,187259,USD,US,0,US,M
2023,SE,FT,AI Architect,305100,USD,US,100,US,M
2023,SE,FT,AI Architect,146900,USD,US,100,US,M
2023,EN,FT,Business Intelligence Analyst,78800,USD,US,0,US,M
2023,EN,FT,Business Intelligence Analyst,44100,USD,US,0,US,M
2023,MI,FT,MLOps Engineer,166000,USD,US,0,US,M
2023,MI,FT,MLOps Engineer,73100,USD,US,0,US,M
2023,SE,FT,Data Scientist,150000,USD,US,100,US,M
2023,SE,FT,Data Scientist,80000,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,150000,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,80000,USD,US,100,US,M
2023,SE,FT,Data Scientist,170000,USD,US,0,US,M
2023,SE,FT,Data Scientist,120000,USD,US,0,US,M
2023,SE,FT,Data Engineer,110000,USD,US,0,US,M
2023,SE,FT,Data Engineer,90000,USD,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,104300,USD,US,0,US,L
2023,EX,FT,Data Science Manager,272400,USD,US,0,US,L
2023,EX,FT,Data Science Manager,140100,USD,US,0,US,L
2023,MI,FT,Data Engineer,154000,USD,US,0,US,M
2023,MI,FT,Data Engineer,103000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,223600,USD,US,0,US,L
2023,SE,FT,Machine Learning Engineer,115000,USD,US,0,US,L
2023,MI,FT,Business Intelligence Analyst,80750,USD,CA,0,CA,M
2023,MI,FT,Business Intelligence Analyst,48450,USD,CA,0,CA,M
2023,EN,FT,BI Developer,85600,USD,US,0,US,M
2023,EN,FT,BI Developer,57000,USD,US,0,US,M
2023,SE,FT,Data Engineer,190400,USD,US,0,US,M
2023,SE,FT,Data Engineer,112000,USD,US,0,US,M
2023,SE,FT,Data Strategist,119636,USD,US,100,US,M
2023,SE,FT,Data Strategist,70374,USD,US,100,US,M
2023,SE,FT,Data Engineer,304750,USD,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,US,0,US,M
2023,MI,FT,Data Analyst,98873,USD,US,0,US,M
2023,MI,FT,Data Analyst,58161,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,138000,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,85500,USD,US,0,US,M
2023,SE,FT,Data Scientist,307100,USD,US,0,US,M
2023,SE,FT,Data Scientist,216800,USD,US,0,US,M
2023,SE,FT,Data Scientist,153600,USD,US,0,US,M
2023,SE,FT,Data Scientist,106800,USD,US,0,US,M
2023,MI,FT,Data Analyst,250000,USD,US,0,US,M
2023,MI,FT,Data Analyst,125000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,280000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,180000,USD,US,0,US,M
2023,EX,FT,Data Engineer,160000,USD,US,0,US,M
2023,EX,FT,Data Engineer,130000,USD,US,0,US,M
2023,SE,FT,Data Scientist,180000,USD,US,0,US,M
2023,SE,FT,Data Scientist,162000,USD,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,185000,USD,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,79600,USD,US,0,US,L
2023,SE,FT,Data Analyst,164640,USD,US,0,US,M
2023,SE,FT,Data Analyst,131712,USD,US,0,US,M
